timestamps,Azimuth,Elevation,range,rangerate,power,x,y,z
2.0,-0.0546389873563804,0.0118928407951521,50.12133945219324,0.7241025477637013,7.47334745694795,50.04300222430619,-2.737023228387582,0.5960710589646389
2.0,-0.0651594766429697,0.0190460637289829,50.050454905758414,3.374140076395122,9.40527026918981,49.93518302242183,-3.2583631040171195,0.9532065216788989
2.0,0.0657877382394324,0.0137103041126461,50.05756278224803,-6.028586536855679,7.603934278303503,49.94458214682459,3.2904895757222534,0.6862829080323184
2.0,-0.0821481477461724,0.0237400974035545,50.05975614393584,18.690901568745726,1.7862430693575226,49.87688311626961,-4.106535123696527,1.18831185896142
2.0,0.087251555992091,0.0198638448456529,50.00093351128081,-1.445870879441031,7.810434816201496,49.80090317428107,4.356266417313894,0.9931454711118266
2.0,-0.0763611002820273,0.0236276597184325,50.04753578042813,19.20816549300912,3.361048675613646,49.88776406828433,-3.8169062563154976,1.1823961226813602
2.0,0.0720318380329012,0.0024064480402593,50.00080328494731,11.84271277881086,9.42093769326471,49.87099823459863,3.5985255740363815,0.12032421894360545
2.0,0.0714383482104789,0.0358706910974255,50.132258448320734,-0.2266720467838094,7.449401373668304,49.9722223803328,3.5760184229435708,1.7978931388042265
2.0,0.0572620538422974,0.0221345221258666,50.18710926229534,0.8116792324669433,0.0207662339601344,50.0925778010853,2.8715431153169106,1.1107769734122577
2.0,-0.0739049517796369,0.0313382156324314,50.086517615276456,2.8528606045405684,0.9879237354840908,49.92526960467078,-3.6964570390898435,1.5693651851935473
2.0,0.0659017069759058,0.0251047923662378,50.07053161249679,-8.246695597627717,8.149981606776455,49.9460985092445,3.2963065222923715,1.256878265377128
2.0,0.0737817482160951,0.0170578173352536,50.030238848510194,-2.3186046002455987,4.652940197838342,49.88686599829309,3.6874337673595434,0.8533652902857868
2.0,0.0817419607133364,0.0028389977294596,50.00498465096364,-4.414487765087463,6.3254231076419885,49.83781645010929,4.082938610170133,0.14196384718297478
2.0,-0.0749777811202214,0.0206586643433256,50.17634088244203,6.529763982420903,9.128061781188883,50.02469290758674,-3.757784788315925,1.0365024541047598
2.0,0.0847313946978569,0.0167651585475489,50.01864741837992,12.634877102988376,3.21626433993518,49.83219864419978,4.2324854583558045,0.8385312719419018
2.0,-0.0831458738802642,0.0132184389974706,50.18985111849699,11.3535857073364,3.5078763588763584,50.012094337573906,-4.167908296147144,0.6634121655575912
2.0,0.0851098639002721,0.0439502774119438,50.17866234316761,0.3152894003111548,7.161086345946277,49.94875267745517,4.261425996159739,2.2046562079599585
2.0,0.0677465950494053,0.0349863429081204,50.07547990260965,-5.756489358217273,8.48824028492282,49.93003672780391,3.387774409938727,1.7516005207181073
2.0,0.0686001616784345,0.0439025979104341,50.12889922377297,-5.105449000422605,3.9622885717136,49.96280381468134,3.4328430759061836,2.2000819937113776
2.0,-0.0814788488392693,0.0278830912419742,50.09519221137914,15.411021207803516,9.644173722884885,49.90959032350972,-4.075598992508721,1.3966278268418952
2.0,-0.0868439343764813,0.025148616695402,50.03283916910316,17.96372339521146,8.234187713392968,49.82852590707002,-4.338216808909977,1.2581240672867884
2.0,0.0840515578284052,0.019490050932239,50.0033071567368,-9.29621107107752,4.320611272302402,49.817319472663016,4.197111695149808,0.9745053042613642
2.0,0.0543029276067419,0.0173026983253906,50.18579228370579,19.20387871044761,0.3674365821838199,50.10431519818127,2.723488542292292,0.8683062965148882
2.0,-0.0560924193696766,0.0179565979199909,50.01211214429985,4.568281866616895,2.7038325149881293,49.925404688399965,-2.8033774983689117,0.8979991287045413
3.0,0.0744818866446443,0.0263137329573309,50.01822220629961,4.741320009724724,5.623852312899701,49.8622793872275,3.7207194813304865,1.3160142590713273
3.0,-0.0861945819130839,0.0033613576085141,50.08790723832051,15.87638601456526,8.061903516230483,49.901676290447696,-4.311937940301838,0.16836305104169097
3.0,0.0866211435079917,0.0236227084765244,50.05897626054717,16.6860027042693,8.237545667207586,49.8573775890158,4.329536972596267,1.1824186243677828
3.0,0.0641928017318403,0.0499963981539158,50.08931079763344,7.611099540149347,1.069549048254036,49.92368365829532,3.209150337042775,2.5032419544728484
3.0,-0.0858543064574036,0.0040894908051034,50.04738269448843,18.162282298974475,2.534653807550109,49.8626303346179,-4.291470819855268,0.2046677408724877
3.0,-0.078827498069007,0.0083606662603738,50.01544268948557,18.267450787136035,2.756691225148048,49.85838817736705,-3.9383727656779937,0.41815755256483067
3.0,0.0791643782304904,0.0499205862190092,50.07536329132052,14.938498793908284,4.502797706510096,49.85634690277547,3.9551123855876273,2.4987533462134754
3.0,-0.0818346252567844,0.0072048561595539,50.05929202439879,17.651450371650593,4.913502744438196,49.890469431014914,-4.091906321025043,0.360666878099261
3.0,0.0737390234387253,0.0502519855072641,50.0504864516636,4.812101367026793,3.2302881848295826,49.85146444714343,3.682675506252439,2.5140778904011887
3.0,-0.0770021063999851,0.0427666181775886,50.11409519510796,10.719130031514904,9.891806394409006,49.91991106199115,-3.8515536842542217,2.1425571181518994
3.0,0.0816626567284259,0.0192980047272475,50.12605519185777,-0.9558684001609166,0.7340814541828344,49.94970559801269,4.088117302642285,0.9672728099494733
3.0,-0.0868526915114864,0.0206921638975091,50.15417585031106,-7.74690254175187,8.874847303282579,49.95443218434467,-4.349619350613031,1.0377243701521344
3.0,-0.0810182047832913,0.032367099622489,50.15938845871665,6.816274951071893,3.392303516484035,49.96867089183574,-4.05725309962056,1.6232304646794709
3.0,0.0772153439988184,0.0061267305624939,50.15670314014458,10.316276232919812,8.24211969288169,50.00631647959453,3.868947144725491,0.3072946835563229
3.0,0.0579061795987236,0.0397837695745776,50.03243546626512,-2.39855473522499,0.9515214110119896,49.909053582291676,2.893277184100111,1.9899538542106077
3.0,0.0700091149483254,0.0120570715319498,50.19704503784891,-4.164201627395147,6.455232498889206,50.07044081838627,3.5111254538453074,0.6052146988217095
3.0,0.0560658094958192,0.047415075658767,50.15956005601684,10.836119272326236,8.636466080003151,50.02446059663444,2.807604278963634,2.37742828318203
3.0,-0.0851777552899264,0.0458852701761843,50.09905207707951,-1.9207922500382963,1.0283555910496445,49.86488105979391,-4.257680465723053,2.298001950898311
3.0,-0.0696444441484996,0.0496711767578411,50.1601789897643,-8.898730577074032,9.104438352426492,49.97686542550988,-3.48624934449831,2.4904907214546714
3.0,-0.0787655951228786,0.0202934537850847,50.05552955245851,-5.845042403096295,5.345385012371768,49.8900623522927,-3.937767149348971,1.0157298552772034
3.0,-0.0819347273106815,0.0044762962344986,50.00014580718455,13.567059881256522,5.592917254683863,49.83190745020669,-4.092125069718817,0.2238147169615824
3.0,-0.0776489224222048,0.0381611747754471,50.13295469554703,-4.510981579248997,1.293849765044699,49.94550664011965,-3.88602799252449,1.9126681387137876
3.0,-0.0848949010069489,0.0169252863233686,50.09782247781224,16.760390364702445,7.980126890950711,49.91025013094199,-4.2473343672174275,0.8478795069159917
3.0,-0.0713110569107379,0.0045188519448219,50.136235113887054,-6.7128318022749776,2.2380322855330603,50.00830046983505,-3.5722020147767664,0.22655745249720496
3.0,0.0629220219038305,0.037713711855003,50.06229531176373,-2.306872503546293,6.1109804293982375,49.92769742702255,3.145704237935344,1.8875874457523942
4.0,0.0590613343584232,0.0093518310833862,50.05744652629505,-3.901142690049832,4.212826162872425,49.967980579949355,2.954611873734042,0.46812196090612984
4.0,0.0643749399372799,0.0274302862469794,50.01380354916885,6.9087474265334485,2.575898312720345,49.89143185187364,3.2162019461919877,1.3717209140394824
4.0,-0.0726177711039586,0.0236917812006844,50.178530360033164,0.3512062773463604,1.0345114769525154,50.03223940242154,-3.639629628005509,1.1887075512894132
4.0,-0.0855338060663029,0.0009347041895403,50.075499238004745,11.215903628398188,6.28042863027086,49.89241211642661,-4.27792547384335,0.04680577211560296
4.0,0.0780849367015838,0.0347083109431107,50.06041879041775,-4.2330893225417485,5.963467403292968,49.877822524453684,3.902641644127582,1.737163748364597
4.0,0.0584014064940593,0.0496385942854698,50.183572922426336,5.538357297148576,0.4189900176567884,50.036308244615135,2.925517578395514,2.4900191583280686
4.0,-0.0678264746881287,0.0168085337424949,50.19465308717968,2.189276916695974,0.9134146077467264,50.072164635745594,-3.4014360312228744,0.8436587927617922
4.0,-0.0682534119607805,0.0354770631903933,50.19757000844865,-4.437928860663268,2.8032967867549994,50.0491789682562,-3.4213416867690087,1.7804888146072306
4.0,-0.0646355348657359,0.0199600379425938,50.03795772109111,12.366919315777874,9.331595156001416,49.92352451220667,-3.2313348686599017,0.9986932178523679
4.0,-0.0772921675002625,0.0163550309425387,50.0290514929128,-9.633745285463087,4.059439858507745,49.87301618163919,-3.8624881889427884,0.8181902081750233
4.0,-0.0802310228076605,0.0402769848692689,50.13211475378474,-3.2480581396266235,7.399762765751379,49.93032388354753,-4.014578623424029,2.01862454335408
4.0,0.0550310611538021,0.0307938620701608,50.180713584542914,18.116203891319586,6.2719125288095965,50.08099434224496,2.7587957533377345,1.5450137660627319
4.0,-0.0557308288838271,0.0021736156581604,50.16068838082548,8.51995751491729,4.907129935472914,50.08269255480998,-2.7940432645010236,0.10902997183469385
4.0,0.0747785904492066,0.0481733213493353,50.01203008666977,1.2976300285551048,7.032733483205797,49.81440834091273,3.73201009918241,2.4083138612661097
4.0,0.0615631386392422,0.0176264804228205,50.13581048344289,14.37835806437374,0.8887719665379046,50.03305916101899,3.084089396027085,0.8836721218805426
4.0,-0.0537601490713802,0.0300573559499164,50.036859327228505,8.193688808793162,8.495767061920956,49.94200122287941,-2.687479005390201,1.5037492418460137
4.0,-0.0752416775646005,0.0071692471626899,50.18923480388171,-7.52441530396152,2.994322396419491,50.04594724519446,-3.7726631197006624,0.35981594688719387
4.0,0.0797803140884841,0.0487591782303218,50.15629248571271,11.842406807837971,8.273914327568761,49.93733646774127,3.9924905837497757,2.4446106762896025
4.0,-0.0842041614585054,0.027952394342523,50.14994392901994,0.5977975425572648,6.354156955715212,49.95273755656054,-4.216197851819105,1.4016284684414055
4.0,-0.0526567846122818,0.0146637378807776,50.04452373234746,-1.2999829559192762,5.249711580684742,49.96978674821472,-2.633682917989675,0.7338134796536677
4.0,0.0694666153751357,0.0306550381866967,50.03878204196448,3.8522609975904896,0.6134440378561878,49.89464378163783,3.471598019621306,1.533700536890498
4.0,0.0559319962592051,0.0352399840081102,50.06040024555845,-8.934902545488196,1.0204751053529693,49.95108437862081,2.796780945220852,1.7637625945297741
4.0,0.0864951515789064,0.045393246910695,50.05548388143916,12.97012288568474,7.049135496921046,49.81698853652447,4.319705850044893,2.2714006969032767
4.0,-0.0643724863350345,0.0317030813195357,50.16852364851483,14.85818577566868,1.5996141536318087,50.03945744832835,-3.2256209831505855,1.590230367458576
4.0,0.0625425526850984,0.0419228806646597,50.12948514344511,-6.189974598952298,9.922286624333529,49.98751516214877,3.1304294977009,2.100956882174038
5.0,0.0745021377378726,0.0408488619742895,50.09678619706769,1.0442423043758922,5.343184349893081,49.91614292272431,3.7257552608206086,2.045827639206139
5.0,-0.0646094232635118,0.0054745754204753,50.19037476160826,10.077212862630596,4.072098901840485,50.08490385420837,-3.240466985110693,0.27476961949059847
5.0,-0.0813677686907813,0.000684968371062,50.04497706017649,6.342181566597244,0.2793669625742856,49.879390006762605,-4.067555339719676,0.03427922373621353
5.0,-0.0628348437712847,0.0271584114975221,50.16601955953393,-2.7430696376662302,3.844659051874793,50.04855589458884,-3.14893851332497,1.3622619252761594
5.0,0.0673388431843728,0.0409381500419377,50.01525947323521,5.919439816388493,1.9782447936011085,49.86009446187735,3.3626052192505727,2.0469603237926415
5.0,0.053636378981949,0.0487082570070879,50.18397525119279,7.717715277545189,0.8847354166120913,50.05237315522963,2.687205455521213,2.443407534938836
5.0,0.0765386437211392,0.0493438153374654,50.17230456672346,12.62094423523942,8.745394083274846,49.964528611038126,3.8317024248807883,2.4746884127047473
5.0,0.0596410079141597,0.0500415087757373,50.11335266150848,13.910707543273457,6.636164380784573,49.961630121532366,2.983300065570358,2.506701277511261
5.0,-0.0817215246279201,0.0207980026314474,50.12155846195656,9.675348789720244,6.10753340036808,49.943481841645664,-4.090567697665946,1.0423531548143645
5.0,0.0764944101201734,0.0019342711904149,50.167378426938456,18.79255241907093,3.9285992179606986,50.02058184075034,3.8337754649599147,0.09703725428056394
5.0,-0.0681823219643131,0.0522621931349642,50.02958614038266,-3.1890590711956754,7.284351467967173,49.8451921275423,-3.4038371925069213,2.6134658048788264
5.0,0.0755544523674268,0.0243845269750781,50.07095142958763,6.942407754109457,8.388814485229009,49.9132619890434,3.7783614740529785,1.2208354715649223
5.0,-0.0826550980922048,0.0082239755764853,50.098123548753286,15.511270802268989,2.3622981547649866,49.925400772023465,-4.136012083199642,0.4120011002578078
5.0,-0.0621867006222319,0.0257278427623999,50.10964277562331,-2.9341297457546025,5.931444948178514,49.9962309838036,-3.113114680972549,1.2890707885322508
5.0,-0.0709383977516198,0.0169657502474617,50.05748462511942,-6.934354719256603,2.588472496695551,49.92440049015327,-3.5475096359978497,0.8492220412554532
5.0,0.0583932359176543,0.0440499594624659,50.193034470476654,17.89305907567291,9.687473170063924,50.05887903645852,2.9264268371678206,2.2102861657204813
5.0,-0.0548757396775605,0.021730175963846,50.16349565304651,11.447657618907698,8.837510590023452,50.076159442263275,-2.7507279760472483,1.0899758015813676
5.0,0.0681133552452409,0.0086300053992163,50.1801615425765,-8.152021012263337,2.088406573473076,50.06193859788313,3.415169721575803,0.4330496896261435
5.0,-0.0594207359441395,0.0039597221579513,50.17622186025248,6.254367473699265,5.170978941844648,50.087273548619315,-2.9797304492601295,0.19868337829535976
5.0,0.0792530725926799,0.0408150417258916,50.18001694606647,17.08145027448198,4.202687789850432,49.980848175411616,3.969450041550094,2.047530889049023
5.0,-0.0594175356417603,0.0328586531021102,50.19779707366538,17.949262636479403,0.0611306896849217,50.08216409444907,-2.979265638612761,1.6491352037192362
5.0,-0.0803318369851803,0.0394161145292212,50.028306997974205,1.2443275056415644,4.105443970984158,49.828239950979615,-4.011426615003367,1.9714109119095093
5.0,0.0799648028837961,0.0219817890367509,50.067728257194986,-8.0386678043277,0.5175152538499117,49.89568055519348,3.998424363483016,1.100489609180503
5.0,0.066898587143459,0.0219145152816627,50.12229219665337,0.9366519086499494,6.9371759960027735,49.998166729668235,3.349805468808469,1.098317822916557
5.0,0.0842255362217352,0.0202803737434905,50.00364678297608,18.260365535700085,8.666520085871861,49.816143863188806,4.205741229195926,1.0140231317635438
6.0,-0.0861285105355642,0.0232800438600623,50.17060283556664,13.812275725114729,7.624576008505054,49.971087821738195,-4.314609407720378,1.1678683380872525
6.0,0.0834606798672607,0.0259048692236509,50.04517192861512,1.126221156402332,1.3468170596471352,49.85424129943317,4.1705569684497945,1.2962686432426185
6.0,-0.0644346727860077,0.0143811648858299,50.17023350474224,-4.128334249442911,1.6089340024031085,50.06094327156415,-3.2301320534360927,0.7214815305759515
6.0,0.0762660909100016,0.0168556980253867,50.13094268769088,-5.639836417155787,0.574507170724291,49.97811901478346,3.819043150436345,0.8449520198174472
6.0,0.0648970856522223,0.0421704404775665,50.043762547523954,13.64851242013686,6.475639585850282,49.894019266624056,3.242529834355538,2.1097420714445065
6.0,-0.0534641012027878,0.0011243471772047,50.13605207403674,0.9336068554572474,3.184871890944665,50.06438279674631,-2.6792004663266664,0.056370316748811544
6.0,0.0767028187487261,0.0148141613781925,50.02888425424592,-0.9241301375150376,3.5156721145047065,49.87631495237973,3.833174162208926,0.7411088570045381
6.0,-0.0619250051634346,0.035226745285166,50.08961746269273,-7.376713799645227,7.953411218515924,49.96259274766212,-3.0978946652618298,1.764129284688371
6.0,-0.0658098280410855,0.0202854393222661,50.16089399727145,19.541463285063028,8.864433663585206,50.04201356101081,-3.2980188492696194,1.0174659871344651
6.0,0.0684000706703539,0.0036772931037217,50.19220859323751,11.34144775711622,1.6731555565274214,50.07450192342688,3.4304510077481836,0.18457104654329556
6.0,-0.0554473353050619,0.0523061470793501,50.1951602132073,1.8999147537889376,3.977716599177057,50.049475661014164,-2.7779574998035823,2.6243183908177836
6.0,-0.0638776292527278,0.044373144346782,50.04569134524934,-6.384087554959241,0.6366715441241944,49.89446322198268,-3.191481994180734,2.219956011952143
6.0,0.0713730463211685,0.0013086128235646,50.19584982106277,-7.670160444326508,6.722391139643288,50.06800958214047,3.5795867038953717,0.06568691401777735
6.0,0.0840331502614267,0.0081092963936097,50.03934974433301,2.3331869685338127,6.403913017204879,49.861135998362855,4.199878904130577,0.40577947099664174
6.0,-0.073170589474493,0.0294637573913276,50.158116461633966,12.763639812316846,4.108661548224885,50.00219307577429,-3.6652334189812437,1.4776327609419926
6.0,0.0825295298873062,0.0406134039566282,50.093236786183525,19.79249164587557,8.389597437336482,49.881571151319285,4.126074607877078,2.033897618552629
6.0,-0.0757162512622114,0.0169831672310772,50.041950089082846,3.224495189006785,9.25303356074638,49.891378689944816,-3.7848236663797907,0.849829953102799
6.0,0.0680911160721253,0.0371467636503164,50.16651003469189,19.05128188103504,2.67029466642006,50.01573119855014,3.4109000209428273,1.8630949472188516
6.0,-0.0837668934671952,0.0365479108259292,50.17792587356489,-8.715982714561674,6.534656461731485,49.96859088534049,-4.195531420582092,1.8334901159667365
6.0,0.0754164906359421,0.0260214127843441,50.1740001419333,-4.129265216809941,2.68391999226962,50.01444423904462,3.7790812772765667,1.3054510339175804
6.0,-0.0529787230156885,0.0185871915792446,50.18479062453319,18.960675101915204,8.909413255417862,50.10572253726749,-2.657023523651156,0.9327406077596738
6.0,-0.0860664296689309,0.0369647155419557,50.01706756792864,10.621046319446322,9.985724298686636,49.79789186406515,-4.296540775861513,1.8484456581065143
6.0,0.0635210839168531,0.0364832971281868,50.16376699626427,0.8126837103545537,7.538433088259802,50.02928368580578,3.1821954556652554,1.829733647994667
6.0,-0.0671564944380282,0.0134338616429761,50.11263630187824,-8.184911680199804,2.7125145524269136,49.99516328408814,-3.3625564628747533,0.6731859740585053
6.0,-0.0531826136510933,0.0248034194470061,50.060524145378274,2.100983801843727,3.995649915262608,49.97436917965036,-2.6602761414201774,1.2415448672536296
7.0,0.0592959093229934,0.0231868931068829,50.15329281789298,4.939246573273859,7.04204300507032,50.05169132744418,2.9713437867023433,1.162794840369376
7.0,0.069060267615557,0.0440308742651065,50.192631488511374,15.83466932608929,1.278752922000903,50.024455821048,3.46020499845342,2.2093114126800337
7.0,0.0616718341456111,0.0344153631391615,50.085983588468686,4.258209816272238,9.967323562458592,49.96116284064021,3.0851088571116594,1.7233870648109129
7.0,0.053013986432839,0.022108659686755,50.15954490381298,-0.081118162211915,3.0076834460639112,50.076834050749525,2.657262464297316,1.1088699685536487
7.0,0.0565259934656643,0.0375950947210349,50.04287265578448,14.767026823252856,1.0553231979744635,49.927641315386666,2.825219203346505,1.880923384457389
7.0,0.0573425850138753,0.0231754445585196,50.18284453498187,7.947892521195154,3.7546148368787815,50.08690834557731,2.8752649462233326,1.1629056251121395
7.0,-0.0697145762222658,0.051211388924808,50.06056150147407,5.511711701573868,0.9353353934446595,49.873489734379355,-3.482552907913231,2.562550448520142
7.0,0.0846547031655765,0.01886000461123,50.05754708012336,7.723887769688531,7.424491909136366,49.869416915306076,4.231794456033474,0.944029601249483
7.0,0.0609289154914631,0.0453713068802747,50.15709036152836,-5.309086005843538,7.846430696956091,50.012498313370585,3.0509836401128068,2.2749120460777315
7.0,-0.0699839326041983,0.0159914044957265,50.105072726726384,-0.8709699716289929,9.413237712456691,49.97603097625943,-3.503240384822862,0.8012163357317624
7.0,0.0687895324462535,0.0489004863859589,50.02136824074782,15.092020289905363,2.5991618347494514,49.843410699866894,3.434123384173233,2.4450944896185973
7.0,-0.0745466872767777,0.0383491890542002,50.05835069842949,-2.8462577947619963,7.747158455100463,49.88262006747907,-3.7254877409467317,1.9192266522084007
7.0,-0.0603781577972744,0.0288989232495581,50.07779885854115,9.492749082290132,7.8468133531756,49.96567510444602,-3.020506749465692,1.4469930372605089
7.0,0.0606002068041758,0.0200653796396163,50.010372203160095,0.1052532919256261,4.496626852167579,49.908522873240756,3.028174589643643,1.0034097689621446
7.0,0.0690301067074781,0.0427966661960785,50.066380507539634,9.497135812998508,4.643684239594823,49.90140734315541,3.450181432642764,2.1420201633193243
7.0,-0.0680931887276253,0.0445845344384703,50.11334567623009,-2.364896960675545,9.171084816536672,49.94752721258142,-3.4063527503003557,2.233540049851246
7.0,0.0817980680756936,0.0186842093794433,50.110950427958834,8.855544577943803,1.5021381912369092,49.93468224394029,4.093694812966873,0.9362290149052783
7.0,0.0580073765281304,0.0276789144185089,50.03119052490456,2.232800069607894,7.767431357718129,49.92790870660929,2.899439794893189,1.3846322253861798
7.0,-0.055097790096667,0.0496563879567494,50.16287357130608,0.037154225975664,2.128178541774793,50.025013258644094,-2.7590601994698996,2.4898835753949684
7.0,0.07588358222323,0.0120740843713113,50.09957438649053,-0.8690848911851408,5.7739590417618105,49.951757656097996,3.797810776691788,0.6048917906508863
7.0,-0.0787755872817987,0.0491899741186124,50.123366941076775,10.70676103230952,1.1272476416029795,49.90748439416519,-3.939644042337049,2.4645729398140883
7.0,0.0577623090778843,0.0342988858311548,50.090733808914,-4.916244468915019,9.696816059629338,49.97778187862501,2.890046997928885,1.7177195224552062
7.0,0.0650557920222069,0.0476952419194253,50.07903446035551,12.296466787451456,2.3050205769691035,49.916268652240404,3.2519313556451426,2.38762618033222
7.0,-0.0761003870654987,0.0456256544952719,50.05009647494291,8.900262508712636,6.831010072129743,49.853304753068954,-3.801196539939148,2.2827762074895257
7.0,0.0857568973747524,0.0462349098703118,50.1201370174476,5.163145061234722,8.89901139012606,49.88258833418531,4.288293554001785,2.316474503340764
8.0,0.0820305108477787,0.0227415258876491,50.033311473252425,18.034928615802414,7.253539328514416,49.852174675373234,4.0985966408924,1.137735773733952
8.0,-0.0734110174172641,0.0476020654789597,50.01913802559911,-4.691021944083152,5.692485927187597,49.82791024650069,-3.6645028386644847,2.3801151728489356
8.0,-0.0596013481888871,0.0213254943640426,50.12069206405721,-4.4360549433379255,2.7824591448864933,50.02031983392604,-2.984813674704846,1.0687675234060214
8.0,0.0831630360986082,0.0166686060860712,50.01750169901509,-7.275425441429279,9.179293604942703,49.83771425816613,4.1542370751648,0.8336834265408288
8.0,-0.0527478387672207,0.0107480479477413,50.014548411072944,14.992334451720282,9.649281943088743,49.94210113254811,-2.636783823493077,0.5375484146206396
8.0,0.0563075098125996,0.050801982547178,50.186316486571776,0.8425706605720578,5.594739094409038,50.04213383131135,2.8207296466924463,2.548467845537976
8.0,-0.0687925285366875,0.0070272104380768,50.09544415898965,-8.718206328476018,6.328319099040566,49.9757207902552,-3.4433897594128,0.35202833078533957
8.0,0.0698013994825223,0.0454438964104125,50.15902299497365,13.688775376238656,5.045251403290849,49.98522143418516,3.494715946840975,2.278636969038017
8.0,-0.0822945655434326,0.0401704131795888,50.0324236387853,-3.399763063220645,3.3154902224771563,49.82287386397366,-4.109432851462291,2.009282644322385
8.0,-0.0822156005902099,0.0176227213531306,50.19083020070773,-4.98216957201437,6.843334394537319,50.01352854175705,-4.1211820532230545,0.884453234105848
8.0,-0.0633040266906927,0.0078313716587024,50.16060583833449,9.31175111655385,1.1348539816357373,50.058597501629166,-3.173150619564727,0.39282233159299806
8.0,0.0674390060809758,0.031163455720028,50.097951040395984,7.453088884528238,7.343874394527436,49.959801655512315,3.3743564657446137,1.5609725910051837
8.0,-0.0557091592173519,0.0447021320637138,50.14981500065995,7.827834234835386,4.940578869385124,50.021994250363605,-2.7895696588193704,2.2410571022628245
8.0,0.0759506754669616,0.0384682420759394,50.1365027350929,12.74870719370271,6.755162892111493,49.95498126372133,3.8014268992867857,1.9281874848177867
8.0,0.0669697444163522,0.0452918102823701,50.12372378354414,14.575934750884048,5.62993404464181,49.96007808241987,3.350824581820625,2.269418108107299
8.0,-0.0843795976696837,0.0107406127268357,50.05066150721813,1.2058840194867884,5.146137584381368,49.86971229230206,-4.218001620446012,0.5375644361913915
